parent_code,kind,code,name,population,court
AC00008,municipality,ES19013,Alcoroches,126,N
AC00008,municipality,ES19015,Aldeanueva de Guadalajara,86,N
AC00008,municipality,ES19016,Algar de Mesa,55,N
AC00008,municipality,ES19017,Algora,70,N
AC00008,municipality,ES19018,Alhóndiga,157,N
AC00008,municipality,ES19019,Alique,14,N
AC00008,municipality,ES19020,Almadrones,57,N
AC00008,municipality,ES19021,Almoguera,1289,N
AC00008,municipality,ES19022,Almonacid de Zorita,685,N
AC00008,municipality,ES19023,Alocén,172,N
AC00008,municipality,ES19024,Alovera,12735,N
AC00008,municipality,ES19027,Alustante,153,N
AC00008,municipality,ES19031,Angón,10,N
AC00008,municipality,ES19032,Anguita,156,N
AC00008,municipality,ES19033,Anquela del Ducado,50,N
AC00008,municipality,ES19034,Anquela del Pedregal,24,N
AC00008,municipality,ES19036,Aranzueque,380,N
AC00008,municipality,ES19037,Arbancón,150,N
AC00008,municipality,ES19038,Arbeteta,22,N
AC00008,municipality,ES19039,Argecilla,64,N
AC00008,municipality,ES19040,Armallones,59,N
AC00008,municipality,ES19041,Armuña de Tajuña,246,N
AC00008,municipality,ES19042,Arroyo de las Fraguas,22,N
AC00008,municipality,ES19043,Atanzón,100,N
AC00008,municipality,ES19044,Atienza,405,N
AC00008,municipality,ES19045,Auñón,142,N
AC00008,municipality,ES19046,Azuqueca de Henares,35009,N
AC00008,municipality,ES19047,Baides,56,N
AC00008,municipality,ES19048,Baños de Tajo,19,N
AC00008,municipality,ES19049,Bañuelos,14,N
AC00008,municipality,ES19050,Barriopedro,15,N
AC00008,municipality,ES19051,Berninches,49,N
AC00008,municipality,ES19052,La Bodera,22,N
AC00008,municipality,ES19053,Brihuega,2410,N
AC00008,municipality,ES19054,Budia,196,N
AC00008,municipality,ES19055,Bujalaro,47,N
AC00008,municipality,ES19057,Bustares,79,N
AC00008,municipality,ES19058,Cabanillas del Campo,10442,N
AC00008,municipality,ES19059,Campillo de Dueñas,78,N
AC00008,municipality,ES19060,Campillo de Ranas,171,N
AC00008,municipality,ES19061,Campisábalos,57,N
AC00008,municipality,ES19064,Canredondo,67,N
AC00008,municipality,ES19065,Cantalojas,151,N
AC00008,municipality,ES19066,Cañizar,54,N
AC00008,municipality,ES19067,El Cardoso de la Sierra,60,N
AC00008,municipality,ES19070,Casa de Uceda,89,N
AC00008,municipality,ES19071,El Casar,12062,N
AC00008,municipality,ES19073,Casas de San Galindo,16,N
AC00008,municipality,ES19074,Caspueñas,81,N
AC00008,municipality,ES19075,Castejón de Henares,65,N
AC00008,municipality,ES19076,Castellar de la Muela,22,N
AC00008,municipality,ES19078,Castilforte,55,N
AC00008,municipality,ES19079,Castilnuevo,8,N
AC00008,municipality,ES19080,Cendejas de Enmedio,72,N
AC00008,municipality,ES19081,Cendejas de la Torre,24,N
AC00008,municipality,ES19082,Centenera,117,N
AC00008,municipality,ES19086,Cifuentes,1645,N
AC00008,municipality,ES19087,Cincovillas,22,N
AC00008,municipality,ES19088,Ciruelas,122,N
AC00008,municipality,ES19089,Ciruelos del Pinar,29,N
AC00008,municipality,ES19090,Cobeta,114,N
AC00008,municipality,ES19091,Cogollor,25,N
AC00008,municipality,ES19092,Cogolludo,540,N
AC00008,municipality,ES19095,Condemios de Abajo,14,N
AC00008,municipality,ES19096,Condemios de Arriba,123,N
AC00008,municipality,ES19097,Congostrina,17,N
AC00008,municipality,ES19098,Copernal,28,N
AC00008,municipality,ES19099,Corduente,349,N
AC00008,municipality,ES19102,El Cubillo de Uceda,121,N
AC00008,municipality,ES19103,Checa,282,N
AC00008,municipality,ES19104,Chequilla,18,N
AC00008,municipality,ES19105,Chiloeches,3579,N
AC00008,municipality,ES19106,Chillarón del Rey,88,N
AC00008,municipality,ES19107,Driebes,366,N
AC00008,municipality,ES19108,Durón,106,N
AC00008,municipality,ES19109,Embid,33,N
AC00008,municipality,ES19110,Escamilla,63,N
AC00008,municipality,ES19111,Escariche,185,N
AC00008,municipality,ES19112,Escopete,57,N
AC00008,municipality,ES19113,Espinosa de Henares,628,N
AC00008,municipality,ES19114,Esplegares,38,N
AC00008,municipality,ES19115,Establés,37,N
AC00008,municipality,ES19116,Estriégana,14,N
AC00008,municipality,ES19117,Fontanar,2370,N
AC00008,municipality,ES19118,Fuembellida,10,N
AC00008,municipality,ES19119,Fuencemillán,86,N
AC00008,municipality,ES19120,Fuentelahiguera de Albatages,136,N
AC00008,municipality,ES19121,Fuentelencina,325,N
AC00008,municipality,ES19122,Fuentelsaz,94,N
AC00008,municipality,ES19123,Fuentelviejo,46,N
AC00008,municipality,ES19124,Fuentenovilla,517,N
AC00008,municipality,ES19125,Gajanejos,47,N
AC00008,municipality,ES19126,Galápagos,2403,N
AC00008,municipality,ES19127,Galve de Sorbe,100,N
AC00008,municipality,ES19129,Gascueña de Bornova,28,N
AC00008,municipality,ES19130,Guadalajara,85871,S
AC00008,municipality,ES19132,Henche,104,N
AC00008,municipality,ES19133,Heras de Ayuso,270,N
AC00008,municipality,ES19134,Herrería,30,N
AC00008,municipality,ES19135,Hiendelaencina,115,N
AC00008,municipality,ES19136,Hijes,19,N
AC00008,municipality,ES19138,Hita,294,N
AC00008,municipality,ES19139,Hombrados,33,N
AC00008,municipality,ES19142,Hontoba,318,N
AC00008,municipality,ES19143,Horche,2535,N
AC00008,municipality,ES19145,Hortezuela de Océn,42,N
AC00008,municipality,ES19146,La Huerce,51,N
AC00008,municipality,ES19147,Huérmeces del Cerro,42,N
AC00008,municipality,ES19148,Huertahernando,53,N
AC00008,municipality,ES19150,Hueva,143,N
AC00008,municipality,ES19151,Humanes,1496,N
AC00008,municipality,ES19152,Illana,686,N
AC00008,municipality,ES19153,Iniéstola,22,N
AC00008,municipality,ES19154,Las Inviernas,59,N
AC00008,municipality,ES19155,Irueste,68,N
AC00008,municipality,ES19156,Jadraque,1413,N
AC00008,municipality,ES19157,Jirueque,59,N
AC00008,municipality,ES19159,Ledanca,98,N
AC00008,municipality,ES19160,Loranca de Tajuña,1249,N
AC00008,municipality,ES19161,Lupiana,257,N
AC00008,municipality,ES19162,Luzaga,69,N
AC00008,municipality,ES19163,Luzón,68,N
AC00008,municipality,ES19165,Majaelrayo,51,N
AC00008,municipality,ES19166,Málaga del Fresno,180,N
AC00008,municipality,ES19167,Malaguilla,152,N
AC00008,municipality,ES19168,Mandayona,294,N
AC00008,municipality,ES19169,Mantiel,34,N
AC00008,municipality,ES19170,Maranchón,229,N
AC00008,municipality,ES19171,Marchamalo,7474,N
AC00008,municipality,ES19172,Masegoso de Tajuña,52,N
AC00008,municipality,ES19173,Matarrubia,70,N
AC00008,municipality,ES19174,Matillas,105,N
AC00008,municipality,ES19175,Mazarete,38,N
AC00008,municipality,ES19176,Mazuecos,268,N
AC00008,municipality,ES19177,Medranda,66,N
AC00008,municipality,ES19178,Megina,32,N
AC00008,municipality,ES19179,Membrillera,98,N
AC00008,municipality,ES19181,Miedes de Atienza,59,N
AC00008,municipality,ES19182,La Mierla,41,N
AC00008,municipality,ES19183,Milmarcos,73,N
AC00008,municipality,ES19184,Millana,110,N
AC00008,municipality,ES19185,La Miñosa,28,N
AC00008,municipality,ES19186,Mirabueno,80,N
AC00008,municipality,ES19187,Miralrío,51,N
AC00008,municipality,ES19188,Mochales,46,N
AC00008,municipality,ES19189,Mohernando,173,N
AC00008,municipality,ES19190,Molina de Aragón,3275,S
AC00008,municipality,ES19191,Monasterio,14,N
AC00008,municipality,ES19192,Mondéjar,2645,N
AC00008,municipality,ES19193,Montarrón,23,N
AC00008,municipality,ES19194,Moratilla de los Meleros,103,N
AC00008,municipality,ES19195,Morenilla,38,N
AC00008,municipality,ES19196,Muduex,100,N
AC00008,municipality,ES19197,Las Navas de Jadraque,27,N
AC00008,municipality,ES19198,Negredo,17,N
AC00008,municipality,ES19199,Ocentejo,21,N
AC00008,municipality,ES19200,El Olivar,71,N
AC00008,municipality,ES19201,Olmeda de Cobeta,66,N
AC00008,municipality,ES19202,La Olmeda de Jadraque,17,N
AC00008,municipality,ES19203,El Ordial,29,N
AC00008,municipality,ES19204,Orea,180,N
AC00008,municipality,ES19208,Pálmaces de Jadraque,41,N
AC00008,municipality,ES19209,Pardos,43,N
AC00008,municipality,ES19210,Paredes de Sigüenza,19,N
AC00008,municipality,ES19211,Pareja,393,N
AC00008,municipality,ES19212,Pastrana,850,N
AC00008,municipality,ES19213,El Pedregal,74,N
AC00008,municipality,ES19214,Peñalén,73,N
AC00008,municipality,ES19215,Peñalver,144,N
AC00008,municipality,ES19216,Peralejos de las Truchas,143,N
AC00008,municipality,ES19217,Peralveche,45,N
AC00008,municipality,ES19218,Pinilla de Jadraque,50,N
AC00008,municipality,ES19219,Pinilla de Molina,10,N
AC00008,municipality,ES19220,Pioz,4052,N
AC00008,municipality,ES19221,Piqueras,55,N
AC00008,municipality,ES19222,El Pobo de Dueñas,109,N
AC00008,municipality,ES19223,Poveda de la Sierra,114,N
AC00008,municipality,ES19224,Pozo de Almoguera,105,N
AC00008,municipality,ES19225,Pozo de Guadalajara,1303,N
AC00008,municipality,ES19226,Prádena de Atienza,49,N
AC00008,municipality,ES19227,Prados Redondos,73,N
AC00008,municipality,ES19228,Puebla de Beleña,40,N
AC00008,municipality,ES19229,Puebla de Valles,58,N
AC00008,municipality,ES19230,Quer,814,N
AC00008,municipality,ES19231,Rebollosa de Jadraque,11,N
AC00008,municipality,ES19232,El Recuenco,58,N
AC00008,municipality,ES19233,Renera,90,N
AC00008,municipality,ES19234,Retiendas,48,N
AC00008,municipality,ES19235,Riba de Saelices,105,N
AC00008,municipality,ES19237,Rillo de Gallo,43,N
AC00008,municipality,ES19238,Riofrío del Llano,55,N
AC00008,municipality,ES19239,Robledillo de Mohernando,115,N
AC00008,municipality,ES19240,Robledo de Corpes,52,N
AC00008,municipality,ES19241,Romanillos de Atienza,36,N
AC00008,municipality,ES19242,Romanones,99,N
AC00008,municipality,ES19243,Rueda de la Sierra,38,N
AC00008,municipality,ES19244,Sacecorbo,91,N
AC00008,municipality,ES19245,Sacedón,1533,N
AC00008,municipality,ES19246,Saelices de la Sal,43,N
AC00008,municipality,ES19247,Salmerón,157,N
AC00008,municipality,ES19248,San Andrés del Congosto,76,N
AC00008,municipality,ES19249,San Andrés del Rey,29,N
AC00008,municipality,ES19250,Santiuste,14,N
AC00008,municipality,ES19251,Saúca,52,N
AC00008,municipality,ES19252,Sayatón,78,N
AC00008,municipality,ES19254,Selas,46,N
AC00008,municipality,ES19255,Setiles,80,N
AC00008,municipality,ES19256,Sienes,50,N
AC00008,municipality,ES19257,Sigüenza,4309,S
AC00008,municipality,ES19258,Solanillos del Extremo,91,N
AC00008,municipality,ES19259,Somolinos,30,N
AC00008,municipality,ES19260,El Sotillo,42,N
AC00008,municipality,ES19261,Sotodosos,33,N
AC00008,municipality,ES19262,Tamajón,126,N
AC00008,municipality,ES19263,Taragudo,49,N
AC00008,municipality,ES19264,Taravilla,38,N
AC00008,municipality,ES19265,Tartanedo,140,N
AC00008,municipality,ES19266,Tendilla,307,N
AC00008,municipality,ES19267,Terzaga,23,N
AC00008,municipality,ES19268,Tierzo,49,N
AC00008,municipality,ES19269,La Toba,96,N
AC00008,municipality,ES19270,Tordelrábano,26,N
AC00008,municipality,ES19271,Tordellego,48,N
AC00008,municipality,ES19272,Tordesilos,92,N
AC00008,municipality,ES19274,Torija,1448,N
AC00008,municipality,ES19277,Torrecuadrada de Molina,18,N
AC00008,municipality,ES19278,Torrecuadradilla,24,N
AC00008,municipality,ES19279,Torre del Burgo,592,N
AC00008,municipality,ES19280,Torrejón del Rey,5434,N
AC00008,municipality,ES19281,Torremocha de Jadraque,21,N
AC00008,municipality,ES19282,Torremocha del Campo,166,N
AC00008,municipality,ES19283,Torremocha del Pinar,40,N
AC00008,municipality,ES19284,Torremochuela,10,N
AC00008,municipality,ES19285,Torrubia,19,N
AC00008,municipality,ES19286,Tórtola de Henares,1044,N
AC00008,municipality,ES19287,Tortuera,194,N
AC00008,municipality,ES19288,Tortuero,18,N
AC00008,municipality,ES19289,Traíd,23,N
AC00008,municipality,ES19290,Trijueque,1201,N
AC00008,municipality,ES19291,Trillo,1319,N
AC00008,municipality,ES19293,Uceda,2616,N
AC00008,municipality,ES19294,Ujados,28,N
AC00008,municipality,ES19296,Utande,31,N
AC00008,municipality,ES19297,Valdarachas,40,N
AC00008,municipality,ES19298,Valdearenas,76,N
AC00008,municipality,ES19299,Valdeavellano,114,N
AC00008,municipality,ES19300,Valdeaveruelo,1072,N
AC00008,municipality,ES19301,Valdeconcha,40,N
AC00008,municipality,ES19302,Valdegrudas,56,N
AC00008,municipality,ES19303,Valdelcubo,45,N
AC00008,municipality,ES19304,Valdenuño Fernández,257,N
AC00008,municipality,ES19305,Valdepeñas de la Sierra,152,N
AC00008,municipality,ES19306,Valderrebollo,23,N
AC00008,municipality,ES19307,Valdesotos,26,N
AC00008,municipality,ES19308,Valfermoso de Tajuña,60,N
AC00008,municipality,ES19309,Valhermoso,23,N
AC00008,municipality,ES19310,Valtablado del Río,7,N
AC00008,municipality,ES19311,Valverde de los Arroyos,94,N
AC00008,municipality,ES19314,Viana de Jadraque,46,N
AC00008,municipality,ES19317,Villanueva de Alcorón,149,N
AC00008,municipality,ES19318,Villanueva de Argecilla,31,N
AC00008,municipality,ES19319,Villanueva de la Torre,6573,N
AC00008,municipality,ES19321,Villares de Jadraque,45,N
AC00008,municipality,ES19322,Villaseca de Henares,27,N
AC00008,municipality,ES19323,Villaseca de Uceda,39,N
AC00008,municipality,ES19324,Villel de Mesa,182,N
AC00008,municipality,ES19325,Viñuelas,148,N
AC00008,municipality,ES19326,Yebes,3791,N
AC00008,municipality,ES19327,Yebra,444,N
AC00008,municipality,ES19329,Yélamos de Abajo,71,N
AC00008,municipality,ES19330,Yélamos de Arriba,78,N
AC00008,municipality,ES19331,Yunquera de Henares,4044,N
AC00008,municipality,ES19332,La Yunta,89,N
AC00008,municipality,ES19333,Zaorejas,116,N
AC00008,municipality,ES19334,Zarzuela de Jadraque,44,N
AC00008,municipality,ES19335,Zorita de los Canes,78,N
AC00008,municipality,ES19901,Semillas,36,N
AC00016,municipality,ES20001,Abaltzisketa,333,N
AC00016,municipality,ES20002,Aduna,469,N
AC00016,municipality,ES20003,Aizarnazabal,772,N
AC00016,municipality,ES20004,Albiztur,304,N
AC00016,municipality,ES20005,Alegia,1722,N
AC00016,municipality,ES20006,Alkiza,367,N
AC00016,municipality,ES20007,Altzo,435,N
AC00016,municipality,ES20008,Amezketa,921,N
AC00016,municipality,ES20009,Andoain,14637,N
AC00016,municipality,ES20010,Anoeta,2090,N
AC00016,municipality,ES20011,Antzuola,2126,N
AC00016,municipality,ES20012,Arama,200,N
AC00016,municipality,ES20013,Aretxabaleta,7128,N
AC00016,municipality,ES20014,Asteasu,1551,N
AC00016,municipality,ES20015,Ataun,1693,N
AC00016,municipality,ES20016,Aia,2054,N
AC00016,municipality,ES20017,Azkoitia,11633,N
AC00016,municipality,ES20018,Azpeitia,14936,S
AC00016,municipality,ES20019,Beasain,13880,N
AC00016,municipality,ES20020,Beizama,143,N
AC00016,municipality,ES20021,Belauntza,241,N
AC00016,municipality,ES20022,Berastegi,1076,N
AC00016,municipality,ES20023,Berrobi,603,N
AC00016,municipality,ES20024,Bidegoian,520,N
AC00016,municipality,ES20025,Zegama,1528,N
AC00016,municipality,ES20026,Zerain,259,N
AC00016,municipality,ES20027,Zestoa,3711,N
AC00016,municipality,ES20028,Zizurkil,3002,N
AC00016,municipality,ES20029,Deba,5459,N
AC00016,municipality,ES20030,Eibar,27522,S
AC00016,municipality,ES20031,Elduain,250,N
AC00016,municipality,ES20032,Elgoibar,11613,N
AC00016,municipality,ES20033,Elgeta,1136,N
AC00016,municipality,ES20034,Eskoriatza,4065,N
AC00016,municipality,ES20035,Ezkio-Itsaso,611,N
AC00016,municipality,ES20036,Hondarribia,16828,N
AC00016,municipality,ES20037,Gaintza,128,N
AC00016,municipality,ES20038,Gabiria,488,N
AC00016,municipality,ES20039,Getaria,2821,N
AC00016,municipality,ES20040,Hernani,20354,N
AC00016,municipality,ES20041,Hernialde,303,N
AC00016,municipality,ES20042,Ibarra,4199,N
AC00016,municipality,ES20043,Idiazabal,2312,N
AC00016,municipality,ES20044,Ikaztegieta,498,N
AC00016,municipality,ES20045,Irun,62401,S
AC00016,municipality,ES20046,Irura,1852,N
AC00016,municipality,ES20047,Itsasondo,658,N
AC00016,municipality,ES20048,Larraul,251,N
AC00016,municipality,ES20049,Lazkao,5742,N
AC00016,municipality,ES20050,Leaburu,372,N
AC00016,municipality,ES20051,Legazpi,8371,N
AC00016,municipality,ES20052,Legorreta,1417,N
AC00016,municipality,ES20053,Lezo,6122,N
AC00016,municipality,ES20054,Lizartza,603,N
AC00016,municipality,ES20055,Arrasate/Mondragón,22001,N
AC00016,municipality,ES20056,Mutriku,5333,N
AC00016,municipality,ES20057,Mutiloa,249,N
AC00016,municipality,ES20058,Olaberria,953,N
AC00016,municipality,ES20059,Oñati,11380,N
AC00016,municipality,ES20060,Orexa,121,N
AC00016,municipality,ES20061,Orio,6022,N
AC00016,municipality,ES20062,Ormaiztegi,1276,N
AC00016,municipality,ES20063,Oiartzun,10293,N
AC00016,municipality,ES20064,Pasaia,16156,N
AC00016,municipality,ES20065,Soraluze/Placencia de las Armas,3883,N
AC00016,municipality,ES20066,Errezil,585,N
AC00016,municipality,ES20067,Errenteria,39471,N
AC00016,municipality,ES20068,Leintz-Gatzaga,234,N
AC00016,municipality,ES20069,Donostia/San Sebastián,187415,S
AC00016,municipality,ES20070,Segura,1467,N
AC00016,municipality,ES20071,Tolosa,19667,S
AC00016,municipality,ES20072,Urnieta,6168,N
AC00016,municipality,ES20073,Usurbil,6174,N
AC00016,municipality,ES20074,Bergara,14637,S
AC00016,municipality,ES20075,Villabona,5867,N
AC00016,municipality,ES20076,Ordizia,10394,N
AC00016,municipality,ES20077,Urretxu,6756,N
AC00016,municipality,ES20078,Zaldibia,1613,N
AC00016,municipality,ES20079,Zarautz,23323,N
AC00016,municipality,ES20080,Zumarraga,9728,N
AC00016,municipality,ES20081,Zumaia,10098,N
AC00016,municipality,ES20901,Mendaro,1999,N
AC00016,municipality,ES20902,Lasarte-Oria,18380,N
AC00016,municipality,ES20903,Astigarraga,6532,N
AC00016,municipality,ES20904,Baliarrain,138,N
AC00016,municipality,ES20905,Orendain,218,N
AC00016,municipality,ES20906,Altzaga,183,N
AC00016,municipality,ES20907,Gaztelu,152,N
AC00001,municipality,ES21001,Alájar,756,N
AC00001,municipality,ES21002,Aljaraque,21260,N
AC00001,municipality,ES21003,El Almendro,826,N
AC00001,municipality,ES21004,Almonaster la Real,1819,N
AC00001,municipality,ES21005,Almonte,24191,N
AC00001,municipality,ES21006,Alosno,3923,N
AC00001,municipality,ES21007,Aracena,8107,S
AC00001,municipality,ES21008,Aroche,3073,N
AC00001,municipality,ES21009,Arroyomolinos de León,953,N
AC00001,municipality,ES21010,Ayamonte,20946,S
AC00001,municipality,ES21011,Beas,4257,N
AC00001,municipality,ES21012,Berrocal,312,N
AC00001,municipality,ES21013,Bollullos Par del Condado,14272,N
AC00001,municipality,ES21014,Bonares,6058,N
AC00001,municipality,ES21015,Cabezas Rubias,730,N
AC00001,municipality,ES21016,Cala,1167,N
AC00001,municipality,ES21017,Calañas,2791,N
AC00001,municipality,ES21018,El Campillo (Barcelona),2023,N
AC00001,municipality,ES21019,Campofrío,675,N
AC00001,municipality,ES21020,Cañaveral de León,403,N
AC00001,municipality,ES21021,Cartaya,19974,N
AC00001,municipality,ES21022,Castaño del Robledo,223,N
AC00001,municipality,ES21023,El Cerro de Andévalo,2364,N
AC00001,municipality,ES21024,Corteconcepción,548,N
AC00001,municipality,ES21025,Cortegana,4666,N
AC00001,municipality,ES21026,Cortelazor,299,N
AC00001,municipality,ES21027,Cumbres de Enmedio,56,N
AC00001,municipality,ES21028,Cumbres de San Bartolomé,381,N
AC00001,municipality,ES21029,Cumbres Mayores,1755,N
AC00001,municipality,ES21030,Chucena,2222,N
AC00001,municipality,ES21031,Encinasola,1305,N
AC00001,municipality,ES21032,Escacena del Campo,2284,N
AC00001,municipality,ES21033,Fuenteheridos,678,N
AC00001,municipality,ES21034,Galaroza,1379,N
AC00001,municipality,ES21035,Gibraleón,12607,N
AC00001,municipality,ES21036,La Granada de Río-Tinto,239,N
AC00001,municipality,ES21037,El Granado,516,N
AC00001,municipality,ES21038,Higuera de la Sierra,1287,N
AC00001,municipality,ES21039,Hinojales,325,N
AC00001,municipality,ES21040,Hinojos,3976,N
AC00001,municipality,ES21041,Huelva,143663,S
AC00001,municipality,ES21042,Isla Cristina,21264,N
AC00001,municipality,ES21043,Jabugo,2250,N
AC00001,municipality,ES21044,Lepe,27431,N
AC00001,municipality,ES21045,Linares de la Sierra,263,N
AC00001,municipality,ES21046,Lucena del Puerto,3371,N
AC00001,municipality,ES21047,Manzanilla,2135,N
AC00001,municipality,ES21048,Los Marines,396,N
AC00001,municipality,ES21049,Minas de Riotinto,3848,N
AC00001,municipality,ES21050,Moguer,22088,S
AC00001,municipality,ES21051,La Nava,266,N
AC00001,municipality,ES21052,Nerva,5235,N
AC00001,municipality,ES21053,Niebla,4117,N
AC00001,municipality,ES21054,La Palma del Condado,10761,S
AC00001,municipality,ES21055,Palos de la Frontera,11289,N
AC00001,municipality,ES21056,Paterna del Campo,3509,N
AC00001,municipality,ES21057,Paymogo,1159,N
